Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
2276,Exit long,2019-06-04 16:30,S1 Climax,3373,16,53824,7200,0.27,8400,0.31,-5000,-0.19,2157075,2157.07
2276,Entry long,2019-06-04 15:30,S1 Trend,3364,16,53824,7200,0.27,8400,0.31,-5000,-0.19,2157075,2157.07
2277,Exit long,2019-06-04 17:00,S1 Climax,3375.25,12,40368,6750,0.33,7950,0.39,-3750,-0.19,2163825,2163.82
2277,Entry long,2019-06-04 15:30,S1 Trend,3364,12,40368,6750,0.33,7950,0.39,-3750,-0.19,2163825,2163.82
2278,Exit long,2019-06-04 18:00,S1 Climax,3378.25,8,26912,5700,0.42,6700,0.50,-2500,-0.19,2169525,2169.53
2278,Entry long,2019-06-04 15:30,S1 Trend,3364,8,26912,5700,0.42,6700,0.50,-2500,-0.19,2169525,2169.53
2279,Exit long,2019-06-04 18:30,S1 Climax,3379,6,20184,4500,0.45,5025,0.50,-1875,-0.19,2174025,2174.03
2279,Entry long,2019-06-04 15:30,S1 Trend,3364,6,20184,4500,0.45,5025,0.50,-1875,-0.19,2174025,2174.03
2280,Exit long,2019-06-04 19:00,S1 Climax,3381.5,4,13456,3500,0.52,3600,0.54,-1250,-0.19,2177525,2177.53
2280,Entry long,2019-06-04 15:30,S1 Trend,3364,4,13456,3500,0.52,3600,0.54,-1250,-0.19,2177525,2177.53
2281,Exit long,2019-06-04 21:00,EOD,3389,10,33640,12500,0.74,13250,0.79,-3125,-0.19,2190025,2190.03
2281,Entry long,2019-06-04 15:30,S1 Trend,3364,10,33640,12500,0.74,13250,0.79,-3125,-0.19,2190025,2190.03
2282,Exit long,2019-06-07 16:00,S1 Climax,3470.75,21,72602.25,14175,0.39,14175,0.39,-262.5,-0.01,2204200,2204.20
2282,Entry long,2019-06-07 15:30,S1 Trend,3457.25,21,72602.25,14175,0.39,14175,0.39,-262.5,-0.01,2204200,2204.20
2283,Exit long,2019-06-07 21:00,EOD,3459,51,176319.75,4462.5,0.05,36975,0.42,-637.5,-0.01,2208662.5,2208.66
2283,Entry long,2019-06-07 15:30,S1 Trend,3457.25,51,176319.75,4462.5,0.05,36975,0.42,-637.5,-0.01,2208662.5,2208.66
2284,Exit long,2019-06-11 21:00,EOD,3471.75,71,246228,13312.5,0.11,33725,0.27,-6212.5,-0.05,2221975,2221.98
2284,Entry long,2019-06-11 18:30,S2 VWAP,3468,71,246228,13312.5,0.11,33725,0.27,-6212.5,-0.05,2221975,2221.98
2285,Exit long,2019-06-12 18:00,S2 FairVal,3467,74,256428.5,6475,0.05,12025,0.09,-3700,-0.03,2228450,2228.45
2285,Entry long,2019-06-12 17:30,S2 VWAP,3465.25,74,256428.5,6475,0.05,12025,0.09,-3700,-0.03,2228450,2228.45
2286,Exit long,2019-06-18 18:00,S1 Trail,3501.25,69,242569.5,-49162.5,-0.41,7762.5,0.06,-49162.5,-0.41,2179287.5,2179.29
2286,Entry long,2019-06-18 16:00,S1 Trend,3515.5,69,242569.5,-49162.5,-0.41,7762.5,0.06,-49162.5,-0.41,2179287.5,2179.29
2287,Exit long,2019-06-19 16:30,S2 FairVal,3506.5,113,395895.5,16950,0.09,16950,0.09,-2825,-0.01,2196237.5,2196.24
2287,Entry long,2019-06-19 16:00,S2 VWAP,3503.5,113,395895.5,16950,0.09,16950,0.09,-2825,-0.01,2196237.5,2196.24
2288,Exit long,2019-06-21 21:00,EOD,3536,74,262256,-29600,-0.23,9250,0.07,-33300,-0.25,2166637.5,2166.64
2288,Entry long,2019-06-21 16:30,S1 Trend,3544,74,262256,-29600,-0.23,9250,0.07,-33300,-0.25,2166637.5,2166.64
2289,Exit long,2019-07-01 20:30,S2 FairVal,3549.75,73,258566,28287.5,0.22,28287.5,0.22,-19162.5,-0.15,2194925,2194.92
2289,Entry long,2019-07-01 18:30,S2 VWAP,3542,73,258566,28287.5,0.22,28287.5,0.22,-19162.5,-0.15,2194925,2194.92
2290,Exit long,2019-07-11 16:30,S2 FairVal,3584.75,100,357925,27500,0.15,31250,0.17,-3750,-0.02,2222425,2222.43
2290,Entry long,2019-07-11 16:00,S2 VWAP,3579.25,100,357925,27500,0.15,31250,0.17,-3750,-0.02,2222425,2222.43
2291,Exit long,2019-07-11 20:30,S2 FairVal,3582,90,321795,29250,0.18,29250,0.18,-1125,-0.01,2251675,2251.67
2291,Entry long,2019-07-11 19:30,S2 VWAP,3575.5,90,321795,29250,0.18,29250,0.18,-1125,-0.01,2251675,2251.67
2292,Exit long,2019-07-25 16:00,S2 FairVal,3595.75,90,323280,16875,0.10,23625,0.15,-1125,-0.01,2268550,2268.55
2292,Entry long,2019-07-25 15:30,S2 VWAP,3592,90,323280,16875,0.10,23625,0.15,-1125,-0.01,2268550,2268.55
2293,Exit long,2019-08-01 18:00,S1 Trail,3577.5,59,211751,-33925,-0.32,19175,0.18,-33925,-0.32,2234625,2234.63
2293,Entry long,2019-08-01 16:00,S1 Trend,3589,59,211751,-33925,-0.32,19175,0.18,-33925,-0.32,2234625,2234.63
2294,Exit short,2019-08-05 19:30,S3 Scalp,3411.75,43,147920,60737.5,0.82,60737.5,0.82,-6450,-0.09,2295362.5,2295.36
2294,Entry short,2019-08-05 17:30,S3 Hedge,3440,43,147920,60737.5,0.82,60737.5,0.82,-6450,-0.09,2295362.5,2295.36
2295,Exit long,2019-08-08 17:30,S1 Climax,3508.75,15,52346.25,14250,0.54,15375,0.59,0,0.00,2309612.5,2309.61
2295,Entry long,2019-08-08 15:30,S1 Trend,3489.75,15,52346.25,14250,0.54,15375,0.59,0,0.00,2309612.5,2309.61
2296,Exit long,2019-08-08 18:00,S1 Climax,3512.75,11,38387.25,12650,0.66,12650,0.66,0,0.00,2322262.5,2322.26
2296,Entry long,2019-08-08 15:30,S1 Trend,3489.75,11,38387.25,12650,0.66,12650,0.66,0,0.00,2322262.5,2322.26
2297,Exit long,2019-08-08 21:00,EOD,3520,26,90733.5,39325,0.87,39650,0.87,0,0.00,2361587.5,2361.59
2297,Entry long,2019-08-08 15:30,S1 Trend,3489.75,26,90733.5,39325,0.87,39650,0.87,0,0.00,2361587.5,2361.59
2298,Exit long,2019-08-09 16:30,S2 FairVal,3482.5,55,192362.5,-41250,-0.43,4125,0.04,-41250,-0.43,2320337.5,2320.34
2298,Entry long,2019-08-09 16:00,S2 VWAP,3497.5,55,192362.5,-41250,-0.43,4125,0.04,-41250,-0.43,2320337.5,2320.34
2299,Exit short,2019-08-12 21:00,EOD,3465,44,152614,7700,0.10,32450,0.43,-6050,-0.08,2328037.5,2328.04
2299,Entry short,2019-08-12 19:00,S3 Hedge,3468.5,44,152614,7700,0.10,32450,0.43,-6050,-0.08,2328037.5,2328.04
2300,Exit long,2019-08-13 21:00,EOD,3508.5,33,116209.5,-21450,-0.37,2475,0.04,-37537.5,-0.65,2306587.5,2306.59
2300,Entry long,2019-08-13 15:30,S1 Trend,3521.5,33,116209.5,-21450,-0.37,2475,0.04,-37537.5,-0.65,2306587.5,2306.59
2301,Exit short,2019-08-14 21:00,EOD,3422.25,40,137970,54000,0.78,57500,0.83,-3500,-0.05,2360587.5,2360.59
2301,Entry short,2019-08-14 16:00,S3 Hedge,3449.25,40,137970,54000,0.78,57500,0.83,-3500,-0.05,2360587.5,2360.59
2302,Exit long,2019-08-16 21:00,EOD,3471,54,186718.5,35775,0.38,49275,0.53,-2700,-0.03,2396362.5,2396.36
2302,Entry long,2019-08-16 15:30,S1 Trend,3457.75,54,186718.5,35775,0.38,49275,0.53,-2700,-0.03,2396362.5,2396.36
2303,Exit long,2019-08-19 21:00,EOD,3505.75,76,266855,-20900,-0.16,1900,0.01,-25650,-0.19,2375462.5,2375.46
2303,Entry long,2019-08-19 18:30,S1 Trend,3511.25,76,266855,-20900,-0.16,1900,0.01,-25650,-0.19,2375462.5,2375.46
2304,Exit long,2019-08-28 21:00,EOD,3469.5,49,169540,23275,0.27,28787.5,0.34,-9187.5,-0.11,2398737.5,2398.74
2304,Entry long,2019-08-28 16:00,S1 Trend,3460,49,169540,23275,0.27,28787.5,0.34,-9187.5,-0.11,2398737.5,2398.74
2305,Exit long,2019-08-29 21:00,EOD,3506,59,206854,0,0.00,17700,0.17,-10325,-0.10,2398737.5,2398.74
2305,Entry long,2019-08-29 17:00,S1 Trend,3506,59,206854,0,0.00,17700,0.17,-10325,-0.10,2398737.5,2398.74
2306,Exit long,2019-09-05 21:00,EOD,3557.5,71,252884.25,-15087.5,-0.12,10650,0.08,-29287.5,-0.23,2383650,2383.65
2306,Entry long,2019-09-05 15:30,S1 Trend,3561.75,71,252884.25,-15087.5,-0.12,10650,0.08,-29287.5,-0.23,2383650,2383.65
2307,Exit long,2019-09-09 21:00,EOD,3560.5,96,341592,10800,0.06,15600,0.09,-25200,-0.15,2394450,2394.45
2307,Entry long,2019-09-09 18:00,S2 VWAP,3558.25,96,341592,10800,0.06,15600,0.09,-25200,-0.15,2394450,2394.45
2308,Exit long,2019-09-12 21:00,EOD,3591.25,69,248296.5,-25012.5,-0.20,15525,0.13,-54337.5,-0.44,2369437.5,2369.44
2308,Entry long,2019-09-12 15:30,S1 Trend,3598.5,69,248296.5,-25012.5,-0.20,15525,0.13,-54337.5,-0.44,2369437.5,2369.44
2309,Exit long,2019-09-30 21:00,EOD,3556.5,78,277563,-7800,-0.06,20475,0.15,-17550,-0.13,2361637.5,2361.64
2309,Entry long,2019-09-30 16:30,S1 Trend,3558.5,78,277563,-7800,-0.06,20475,0.15,-17550,-0.13,2361637.5,2361.64
2310,Exit short,2019-10-02 21:00,EOD,3466.75,53,183936.5,9937.5,0.11,47037.5,0.51,-14575,-0.16,2371575,2371.57
2310,Entry short,2019-10-02 16:00,S3 Hedge,3470.5,53,183936.5,9937.5,0.11,47037.5,0.51,-14575,-0.16,2371575,2371.57
2311,Exit long,2019-10-04 21:00,EOD,3529.25,60,210285,73500,0.70,81750,0.78,-15750,-0.15,2445075,2445.07
2311,Entry long,2019-10-04 15:30,S1 Trend,3504.75,60,210285,73500,0.70,81750,0.78,-15750,-0.15,2445075,2445.07
2312,Exit long,2019-10-07 19:30,S1 Trail,3521.25,78,275242.5,-29250,-0.21,37050,0.27,-29250,-0.21,2415825,2415.82
2312,Entry long,2019-10-07 16:30,S1 Trend,3528.75,78,275242.5,-29250,-0.21,37050,0.27,-29250,-0.21,2415825,2415.82
2313,Exit long,2019-10-10 21:00,EOD,3517.25,49,172614.75,-13475,-0.16,10412.5,0.12,-43487.5,-0.50,2402350,2402.35
2313,Entry long,2019-10-10 16:00,S1 Trend,3522.75,49,172614.75,-13475,-0.16,10412.5,0.12,-43487.5,-0.50,2402350,2402.35
2314,Exit long,2019-10-11 16:30,S1 Climax,3568.75,21,74833.5,5512.5,0.15,6300,0.17,-3937.5,-0.11,2407862.5,2407.86
2314,Entry long,2019-10-11 15:30,S1 Trend,3563.5,21,74833.5,5512.5,0.15,6300,0.17,-3937.5,-0.11,2407862.5,2407.86
2315,Exit long,2019-10-11 17:30,S1 Trail,3555,49,174611.5,-20825,-0.24,22662.5,0.26,-20825,-0.24,2387037.5,2387.04
2315,Entry long,2019-10-11 15:30,S1 Trend,3563.5,49,174611.5,-20825,-0.24,22662.5,0.26,-20825,-0.24,2387037.5,2387.04
2316,Exit long,2019-10-14 21:00,EOD,3545,68,240992,3400,0.03,24650,0.20,-1700,-0.01,2390437.5,2390.44
2316,Entry long,2019-10-14 15:30,S1 Trend,3544,68,240992,3400,0.03,24650,0.20,-1700,-0.01,2390437.5,2390.44
2317,Exit long,2019-10-15 21:00,EOD,3574,74,264864.5,-19425,-0.15,10175,0.08,-22200,-0.17,2371012.5,2371.01
2317,Entry long,2019-10-15 16:00,S1 Trend,3579.25,74,264864.5,-19425,-0.15,10175,0.08,-22200,-0.17,2371012.5,2371.01
2318,Exit long,2019-11-14 18:00,S2 FairVal,3669.75,90,330052.5,11250,0.07,14625,0.09,-2250,-0.01,2382262.5,2382.26
2318,Entry long,2019-11-14 17:30,S2 VWAP,3667.25,90,330052.5,11250,0.07,14625,0.09,-2250,-0.01,2382262.5,2382.26
2319,Exit long,2019-12-01 23:30,S2 FairVal,3723.75,139,517775,-8687.5,-0.03,12162.5,0.05,-13900,-0.05,2373575,2373.57
2319,Entry long,2019-12-01 23:00,S2 VWAP,3725,139,517775,-8687.5,-0.03,12162.5,0.05,-13900,-0.05,2373575,2373.57
2320,Exit long,2019-12-04 21:00,EOD,3691.75,69,254713.5,862.5,0.01,23287.5,0.18,-4312.5,-0.03,2374437.5,2374.44
2320,Entry long,2019-12-04 15:30,S1 Trend,3691.5,69,254713.5,862.5,0.01,23287.5,0.18,-4312.5,-0.03,2374437.5,2374.44
2321,Exit long,2019-12-10 21:00,EOD,3711.5,64,237920,-19200,-0.16,4800,0.04,-35200,-0.30,2355237.5,2355.24
2321,Entry long,2019-12-10 16:30,S1 Trend,3717.5,64,237920,-19200,-0.16,4800,0.04,-35200,-0.30,2355237.5,2355.24
2322,Exit long,2019-12-12 16:30,S1 Trail,3737.25,71,266480.75,-56800,-0.43,2662.5,0.02,-56800,-0.43,2298437.5,2298.44
2322,Entry long,2019-12-12 15:30,S1 Trend,3753.25,71,266480.75,-56800,-0.43,2662.5,0.02,-56800,-0.43,2298437.5,2298.44
2323,Exit long,2020-01-03 21:00,EOD,3808.5,50,190775,-17500,-0.18,13125,0.14,-20000,-0.21,2280937.5,2280.94
2323,Entry long,2020-01-03 17:00,S1 Trend,3815.5,50,190775,-17500,-0.18,13125,0.14,-20000,-0.21,2280937.5,2280.94
2324,Exit long,2020-01-06 21:00,EOD,3821,65,247438.75,46312.5,0.37,49562.5,0.40,-5687.5,-0.05,2327250,2327.25
2324,Entry long,2020-01-06 16:00,S1 Trend,3806.75,65,247438.75,46312.5,0.37,49562.5,0.40,-5687.5,-0.05,2327250,2327.25
2325,Exit long,2020-01-08 21:00,EOD,3828.5,55,210003.75,28187.5,0.27,66000,0.63,-15125,-0.14,2355437.5,2355.44
2325,Entry long,2020-01-08 15:30,S1 Trend,3818.25,55,210003.75,28187.5,0.27,66000,0.63,-15125,-0.14,2355437.5,2355.44
2326,Exit long,2020-01-10 20:30,S2 FairVal,3840,97,373256,-38800,-0.21,21825,0.12,-38800,-0.21,2316637.5,2316.64
2326,Entry long,2020-01-10 17:30,S2 VWAP,3848,97,373256,-38800,-0.21,21825,0.12,-38800,-0.21,2316637.5,2316.64
2327,Exit long,2020-01-22 18:00,S2 FairVal,3905.75,104,405860,16900,0.08,16900,0.08,-19500,-0.10,2333537.5,2333.54
2327,Entry long,2020-01-22 17:00,S2 VWAP,3902.5,104,405860,16900,0.08,16900,0.08,-19500,-0.10,2333537.5,2333.54
2328,Exit long,2020-01-23 21:00,EOD,3899.5,70,272737.5,11375,0.08,18375,0.13,-2625,-0.02,2344912.5,2344.91
2328,Entry long,2020-01-23 19:30,S1 Trend,3896.25,70,272737.5,11375,0.08,18375,0.13,-2625,-0.02,2344912.5,2344.91
2329,Exit long,2020-01-28 21:00,EOD,3850.25,57,219435.75,1425,0.01,27787.5,0.25,-12825,-0.12,2346337.5,2346.34
2329,Entry long,2020-01-28 16:00,S1 Trend,3849.75,57,219435.75,1425,0.01,27787.5,0.25,-12825,-0.12,2346337.5,2346.34
2330,Exit long,2020-02-03 16:30,S1 Trail,3818.25,49,188221.25,-56350,-0.60,1225,0.01,-56350,-0.60,2289987.5,2289.99
2330,Entry long,2020-02-03 15:30,S1 Trend,3841.25,49,188221.25,-56350,-0.60,1225,0.01,-56350,-0.60,2289987.5,2289.99
2331,Exit long,2020-02-04 21:00,EOD,3870.75,60,232260,-750,-0.01,26250,0.23,-8250,-0.07,2289237.5,2289.24
2331,Entry long,2020-02-04 15:30,S1 Trend,3871,60,232260,-750,-0.01,26250,0.23,-8250,-0.07,2289237.5,2289.24
2332,Exit long,2020-02-10 21:00,EOD,3926,57,222998.25,39187.5,0.35,39900,0.36,-12825,-0.12,2328425,2328.43
2332,Entry long,2020-02-10 15:30,S1 Trend,3912.25,57,222998.25,39187.5,0.35,39900,0.36,-12825,-0.12,2328425,2328.43
2333,Exit long,2020-02-13 21:00,EOD,3949.25,62,244822.5,1550,0.01,32550,0.27,-9300,-0.08,2329975,2329.98
2333,Entry long,2020-02-13 16:00,S1 Trend,3948.75,62,244822.5,1550,0.01,32550,0.27,-9300,-0.08,2329975,2329.98
2334,Exit short,2020-02-24 19:30,S3 Scalp,3820.5,30,114060,-27750,-0.49,20625,0.36,-27750,-0.49,2302225,2302.23
2334,Entry short,2020-02-24 17:30,S3 Hedge,3802,30,114060,-27750,-0.49,20625,0.36,-27750,-0.49,2302225,2302.23
2335,Exit short,2020-02-25 19:00,S3 Scalp,3700.75,24,89904,54300,1.21,54300,1.21,-8100,-0.18,2356525,2356.53
2335,Entry short,2020-02-25 18:00,S3 Hedge,3746,24,89904,54300,1.21,54300,1.21,-8100,-0.18,2356525,2356.53
2336,Exit short,2020-02-25 20:00,S3 Scalp,3726,23,85123,-28750,-0.68,6037.5,0.14,-28750,-0.68,2327775,2327.78
2336,Entry short,2020-02-25 19:30,S3 Hedge,3701,23,85123,-28750,-0.68,6037.5,0.14,-28750,-0.68,2327775,2327.78
2337,Exit short,2020-02-27 16:00,S3 Scalp,3629.5,21,75594.75,-31237.5,-0.83,20212.5,0.53,-31762.5,-0.84,2296537.5,2296.54
2337,Entry short,2020-02-27 15:30,S3 Hedge,3599.75,21,75594.75,-31237.5,-0.83,20212.5,0.53,-31762.5,-0.84,2296537.5,2296.54
2338,Exit short,2020-02-28 16:00,S3 Scalp,3482.75,12,41238,-27750,-1.35,1200,0.06,-27750,-1.35,2268787.5,2268.79
2338,Entry short,2020-02-28 15:30,S3 Hedge,3436.5,12,41238,-27750,-1.35,1200,0.06,-27750,-1.35,2268787.5,2268.79
2339,Exit long,2020-03-02 21:00,EOD,3664,12,43065,45150,2.10,45900,2.13,-15900,-0.74,2313937.5,2313.94
2339,Entry long,2020-03-02 16:30,S1 Trend,3588.75,12,43065,45150,2.10,45900,2.13,-15900,-0.74,2313937.5,2313.94
2340,Exit long,2020-03-03 16:00,S1 Trail,3606,13,47684,-40300,-1.69,11212.5,0.47,-40300,-1.69,2273637.5,2273.64
2340,Entry long,2020-03-03 15:30,S1 Trend,3668,13,47684,-40300,-1.69,11212.5,0.47,-40300,-1.69,2273637.5,2273.64
2341,Exit long,2020-03-03 18:30,S2 FairVal,3582.75,11,40100.5,-34512.5,-1.72,5500,0.27,-34512.5,-1.72,2239125,2239.13
2341,Entry long,2020-03-03 17:00,S2 VWAP,3645.5,11,40100.5,-34512.5,-1.72,5500,0.27,-34512.5,-1.72,2239125,2239.13
2342,Exit long,2020-03-04 21:00,EOD,3701.5,19,69563.75,38237.5,1.10,40137.5,1.15,-6412.5,-0.18,2277362.5,2277.36
2342,Entry long,2020-03-04 18:30,S1 Trend,3661.25,19,69563.75,38237.5,1.10,40137.5,1.15,-6412.5,-0.18,2277362.5,2277.36
2343,Exit long,2020-03-19 20:00,EOD,2983.75,8,24144,-13700,-1.13,9900,0.82,-24300,-2.01,2263662.5,2263.66
2343,Entry long,2020-03-19 15:30,S1 Trend,3018,8,24144,-13700,-1.13,9900,0.82,-24300,-2.01,2263662.5,2263.66
2344,Exit long,2020-03-24 18:00,S1 Trail,2937.25,14,41524,-20125,-0.97,32725,1.58,-20125,-0.97,2243537.5,2243.54
2344,Entry long,2020-03-24 14:30,S1 Trend,2966,14,41524,-20125,-0.97,32725,1.58,-20125,-0.97,2243537.5,2243.54
2345,Exit long,2020-03-25 19:30,S1 Trail,3050.75,11,33869,-15537.5,-0.92,36987.5,2.18,-15537.5,-0.92,2228000,2228.00
2345,Entry long,2020-03-25 16:30,S1 Trend,3079,11,33869,-15537.5,-0.92,36987.5,2.18,-15537.5,-0.92,2228000,2228.00
2346,Exit long,2020-03-26 20:00,EOD,3194.5,12,37641,34650,1.84,44700,2.38,-9300,-0.49,2262650,2262.65
2346,Entry long,2020-03-26 14:30,S1 Trend,3136.75,12,37641,34650,1.84,44700,2.38,-9300,-0.49,2262650,2262.65
2347,Exit long,2020-03-27 19:30,S1 Trail,3117.75,15,47073.75,-15375,-0.65,39187.5,1.66,-15375,-0.65,2247275,2247.28
2347,Entry long,2020-03-27 18:00,S1 Trend,3138.25,15,47073.75,-15375,-0.65,39187.5,1.66,-15375,-0.65,2247275,2247.28
2348,Exit long,2020-03-30 21:00,EOD,3199.75,16,50448,37400,1.48,43400,1.72,-2000,-0.08,2284675,2284.68
2348,Entry long,2020-03-30 16:00,S1 Trend,3153,16,50448,37400,1.48,43400,1.72,-2000,-0.08,2284675,2284.68
2349,Exit short,2020-04-01 21:00,EOD,3042,20,60865,1250,0.04,23500,0.77,-25000,-0.82,2285925,2285.92
2349,Entry short,2020-04-01 18:00,S3 Hedge,3043.25,20,60865,1250,0.04,23500,0.77,-25000,-0.82,2285925,2285.92
2350,Exit long,2020-04-06 21:00,EOD,3232.25,26,82719,65975,1.60,94250,2.28,-13000,-0.31,2351900,2351.90
2350,Entry long,2020-04-06 15:30,S1 Trend,3181.5,26,82719,65975,1.60,94250,2.28,-13000,-0.31,2351900,2351.90
2351,Exit long,2020-04-08 21:00,EOD,3323.75,19,62486.25,33250,1.06,46787.5,1.50,-4512.5,-0.14,2385150,2385.15
2351,Entry long,2020-04-08 16:30,S1 Trend,3288.75,19,62486.25,33250,1.06,46787.5,1.50,-4512.5,-0.14,2385150,2385.15
2352,Exit long,2020-04-09 21:00,EOD,3365.25,18,61006.5,-21600,-0.71,5175,0.17,-46350,-1.52,2363550,2363.55
2352,Entry long,2020-04-09 18:00,S1 Trend,3389.25,18,61006.5,-21600,-0.71,5175,0.17,-46350,-1.52,2363550,2363.55
2353,Exit long,2020-04-14 21:00,EOD,3422.5,29,98998.75,12687.5,0.26,25737.5,0.52,-43500,-0.88,2376237.5,2376.24
2353,Entry long,2020-04-14 15:30,S1 Trend,3413.75,29,98998.75,12687.5,0.26,25737.5,0.52,-43500,-0.88,2376237.5,2376.24
2354,Exit long,2020-04-15 21:00,EOD,3360.5,27,90983.25,-12487.5,-0.27,11475,0.25,-21600,-0.47,2363750,2363.75
2354,Entry long,2020-04-15 19:30,S1 Trend,3369.75,27,90983.25,-12487.5,-0.27,11475,0.25,-21600,-0.47,2363750,2363.75
2355,Exit long,2020-04-17 20:30,S2 FairVal,3433.25,27,92238.75,22950,0.50,22950,0.50,-13162.5,-0.29,2386700,2386.70
2355,Entry long,2020-04-17 16:00,S2 VWAP,3416.25,27,92238.75,22950,0.50,22950,0.50,-13162.5,-0.29,2386700,2386.70
2356,Exit long,2020-04-20 19:00,S1 Trail,3409.5,30,103027.5,-37125,-0.72,18000,0.35,-37125,-0.72,2349575,2349.58
2356,Entry long,2020-04-20 16:00,S1 Trend,3434.25,30,103027.5,-37125,-0.72,18000,0.35,-37125,-0.72,2349575,2349.58
2357,Exit long,2020-04-22 21:00,EOD,3374.5,30,101100,6750,0.13,35250,0.70,-7500,-0.15,2356325,2356.32
2357,Entry long,2020-04-22 17:00,S1 Trend,3370,30,101100,6750,0.13,35250,0.70,-7500,-0.15,2356325,2356.32
2358,Exit long,2020-04-23 17:30,S1 Trail,3388.75,33,112447.5,-30937.5,-0.55,24337.5,0.43,-30937.5,-0.55,2325387.5,2325.39
2358,Entry long,2020-04-23 15:30,S1 Trend,3407.5,33,112447.5,-30937.5,-0.55,24337.5,0.43,-30937.5,-0.55,2325387.5,2325.39
2359,Exit long,2020-04-24 21:00,EOD,3413.25,33,112142.25,24750,0.44,36712.5,0.65,-4950,-0.09,2350137.5,2350.14
2359,Entry long,2020-04-24 19:00,S1 Trend,3398.25,33,112142.25,24750,0.44,36712.5,0.65,-4950,-0.09,2350137.5,2350.14
2360,Exit long,2020-04-27 21:00,EOD,3454.75,40,137980,10500,0.15,34500,0.50,-9500,-0.14,2360637.5,2360.64
2360,Entry long,2020-04-27 16:30,S1 Trend,3449.5,40,137980,10500,0.15,34500,0.50,-9500,-0.14,2360637.5,2360.64
2361,Exit long,2020-04-29 21:00,EOD,3515.25,33,115879.5,6187.5,0.11,35062.5,0.61,-8250,-0.14,2366825,2366.82
2361,Entry long,2020-04-29 16:30,S1 Trend,3511.5,33,115879.5,6187.5,0.11,35062.5,0.61,-8250,-0.14,2366825,2366.82
2362,Exit long,2020-05-05 20:30,S1 Trail,3451,38,131385,-12350,-0.19,33725,0.51,-12350,-0.19,2354475,2354.48
2362,Entry long,2020-05-05 15:30,S1 Trend,3457.5,38,131385,-12350,-0.19,33725,0.51,-12350,-0.19,2354475,2354.48
2363,Exit long,2020-05-07 20:00,S1 Trail,3453.75,40,139080,-46500,-0.67,7000,0.10,-46500,-0.67,2307975,2307.98
2363,Entry long,2020-05-07 17:00,S1 Trend,3477,40,139080,-46500,-0.67,7000,0.10,-46500,-0.67,2307975,2307.98
2364,Exit long,2020-05-11 21:00,EOD,3507.75,44,154429,-4400,-0.06,28050,0.36,-6600,-0.09,2303575,2303.57
2364,Entry long,2020-05-11 17:30,S1 Trend,3509.75,44,154429,-4400,-0.06,28050,0.36,-6600,-0.09,2303575,2303.57
2365,Exit long,2020-05-15 21:00,EOD,3444.5,28,96047,19950,0.42,20650,0.43,-10150,-0.21,2323525,2323.53
2365,Entry long,2020-05-15 18:30,S1 Trend,3430.25,28,96047,19950,0.42,20650,0.43,-10150,-0.21,2323525,2323.53
2366,Exit long,2020-05-18 16:30,S1 Climax,3535,11,38805.25,3987.5,0.21,5775,0.30,-275,-0.01,2327512.5,2327.51
2366,Entry long,2020-05-18 16:00,S1 Trend,3527.75,11,38805.25,3987.5,0.21,5775,0.30,-275,-0.01,2327512.5,2327.51
2367,Exit long,2020-05-18 17:00,S1 Climax,3532.75,7,24694.25,1750,0.14,3675,0.30,-175,-0.01,2329262.5,2329.26
2367,Entry long,2020-05-18 16:00,S1 Trend,3527.75,7,24694.25,1750,0.14,3675,0.30,-175,-0.01,2329262.5,2329.26
2368,Exit long,2020-05-18 17:30,S1 Climax,3532.75,5,17638.75,1250,0.14,2625,0.30,-125,-0.01,2330512.5,2330.51
2368,Entry long,2020-05-18 16:00,S1 Trend,3527.75,5,17638.75,1250,0.14,2625,0.30,-125,-0.01,2330512.5,2330.51
2369,Exit long,2020-05-18 18:30,S1 Climax,3540.25,4,14111,2500,0.35,2500,0.35,-100,-0.01,2333012.5,2333.01
2369,Entry long,2020-05-18 16:00,S1 Trend,3527.75,4,14111,2500,0.35,2500,0.35,-100,-0.01,2333012.5,2333.01
2370,Exit long,2020-05-18 21:00,EOD,3531.75,10,35277.5,2000,0.11,11250,0.64,-250,-0.01,2335012.5,2335.01
2370,Entry long,2020-05-18 16:00,S1 Trend,3527.75,10,35277.5,2000,0.11,11250,0.64,-250,-0.01,2335012.5,2335.01
2371,Exit long,2020-05-19 20:30,S1 Trail,3515.5,37,130711.75,-31912.5,-0.49,20812.5,0.32,-31912.5,-0.49,2303100,2303.10
2371,Entry long,2020-05-19 15:30,S1 Trend,3532.75,37,130711.75,-31912.5,-0.49,20812.5,0.32,-31912.5,-0.49,2303100,2303.10
2372,Exit long,2020-05-20 21:00,EOD,3551.75,47,167108.5,-8812.5,-0.11,13512.5,0.16,-35250,-0.42,2294287.5,2294.29
2372,Entry long,2020-05-20 15:30,S1 Trend,3555.5,47,167108.5,-8812.5,-0.11,13512.5,0.16,-35250,-0.42,2294287.5,2294.29
2373,Exit long,2020-05-21 18:00,S2 FairVal,3539,37,130628.5,15725,0.24,19425,0.30,-5550,-0.08,2310012.5,2310.01
