Trade #,Type,Date/Time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1414,Exit long,18/05/2025 19:30,Stop Hit,170.75,386.478,65674.20654,316.91,0.48,2643.51,4.03,-382.61,-0.58,123961.57,123.96
1414,Entry long,18/05/2025 07:00,Long,169.93,386.478,65674.20654,316.91,0.48,2643.51,4.03,-382.61,-0.58,123961.57,123.96
1415,Exit short,19/05/2025 18:00,Short Exit,165.72,240.329,39281.77505,-545.55,-1.39,963.72,2.45,-552.76,-1.41,123416.02,123.42
1415,Entry short,19/05/2025 06:00,Short,163.45,240.329,39281.77505,-545.55,-1.39,963.72,2.45,-552.76,-1.41,123416.02,123.42
1416,Exit long,21/05/2025 18:30,Long Exit,167.1,303.813,52486.73388,-1719.58,-3.28,665.35,1.27,-1898.83,-3.62,121696.44,121.7
1416,Entry long,21/05/2025 16:00,Long,172.76,303.813,52486.73388,-1719.58,-3.28,665.35,1.27,-1898.83,-3.62,121696.44,121.7
1417,Exit long,23/05/2025 13:00,Stop Hit,177.91,219.659,38211.87964,867.65,2.27,3020.31,7.9,-300.93,-0.79,122564.09,122.56
1417,Entry long,22/05/2025 00:30,Long,173.96,219.659,38211.87964,867.65,2.27,3020.31,7.9,-300.93,-0.79,122564.09,122.56
1418,Exit short,24/05/2025 12:00,Short Exit,177.42,218.41,38652.0177,-98.28,-0.25,976.29,2.53,-1483,-3.84,122465.81,122.47
1418,Entry short,23/05/2025 13:30,Short,176.97,218.41,38652.0177,-98.28,-0.25,976.29,2.53,-1483,-3.84,122465.81,122.47
1419,Exit short,25/05/2025 21:00,Short Exit,172.53,333.787,57511.5001,-76.77,-0.13,1054.77,1.83,-704.29,-1.22,122389.04,122.39
1419,Entry short,25/05/2025 02:00,Short,172.3,333.787,57511.5001,-76.77,-0.13,1054.77,1.83,-704.29,-1.22,122389.04,122.39
1420,Exit long,26/05/2025 16:00,Long Exit,176.72,345.491,60996.43605,58.73,0.1,853.36,1.4,-300.58,-0.49,122447.77,122.45
1420,Entry long,26/05/2025 02:30,Long,176.55,345.491,60996.43605,58.73,0.1,853.36,1.4,-300.58,-0.49,122447.77,122.45
1421,Exit long,28/05/2025 03:30,Long Exit,174.56,383.218,68481.0566,-1586.52,-2.32,272.08,0.4,-1655.5,-2.42,120861.25,120.86
1421,Entry long,27/05/2025 14:30,Long,178.7,383.218,68481.0566,-1586.52,-2.32,272.08,0.4,-1655.5,-2.42,120861.25,120.86
1422,Exit short,29/05/2025 04:00,Short Exit,175.02,448.304,77749.36272,-712.8,-0.92,2021.85,2.6,-762.12,-0.98,120148.45,120.15
1422,Entry short,28/05/2025 11:00,Short,173.43,448.304,77749.36272,-712.8,-0.92,2021.85,2.6,-762.12,-0.98,120148.45,120.15
1423,Exit short,31/05/2025 14:30,Short Exit,154.91,389.151,65525.24538,5241.86,8,6319.81,9.64,-556.49,-0.85,125390.31,125.39
1423,Entry short,29/05/2025 18:00,Short,168.38,389.151,65525.24538,5241.86,8,6319.81,9.64,-556.49,-0.85,125390.31,125.39
1424,Exit short,01/06/2025 17:30,Short Exit,155.65,459.943,69846.94398,-1743.18,-2.5,584.13,0.84,-1894.97,-2.71,123647.13,123.65
1424,Entry short,01/06/2025 10:30,Short,151.86,459.943,69846.94398,-1743.18,-2.5,584.13,0.84,-1894.97,-2.71,123647.13,123.65
1425,Exit long,02/06/2025 10:00,Long Exit,154.86,451.356,71002.81236,-1105.82,-1.56,731.2,1.03,-1322.47,-1.86,122541.31,122.54
1425,Entry long,02/06/2025 01:30,Long,157.31,451.356,71002.81236,-1105.82,-1.56,731.2,1.03,-1322.47,-1.86,122541.31,122.54
1426,Exit long,03/06/2025 21:30,Stop Hit,157.25,361.517,57437.82096,-589.27,-1.03,1720.82,3,-607.35,-1.06,121952.03,121.95
1426,Entry long,03/06/2025 02:00,Long,158.88,361.517,57437.82096,-589.27,-1.03,1720.82,3,-607.35,-1.06,121952.03,121.95
1427,Exit short,06/06/2025 10:30,Short Exit,147.84,444.127,68670.91674,3011.18,4.38,5813.62,8.47,-430.8,-0.63,124963.21,124.96
1427,Entry short,04/06/2025 21:30,Short,154.62,444.127,68670.91674,3011.18,4.38,5813.62,8.47,-430.8,-0.63,124963.21,124.96
1428,Exit long,07/06/2025 19:00,Long Exit,150.32,457.428,69739.47288,-978.9,-1.4,173.82,0.25,-1010.92,-1.45,123984.31,123.98
1428,Entry long,07/06/2025 08:30,Long,152.46,457.428,69739.47288,-978.9,-1.4,173.82,0.25,-1010.92,-1.45,123984.31,123.98
1429,Exit short,08/06/2025 15:00,Short Exit,149.67,710.858,105939.1677,-454.95,-0.43,817.49,0.77,-1535.45,-1.45,123529.37,123.53
1429,Entry short,08/06/2025 10:00,Short,149.03,710.858,105939.1677,-454.95,-0.43,817.49,0.77,-1535.45,-1.45,123529.37,123.53
1430,Exit long,09/06/2025 04:30,Stop Hit,150.99,605.351,92618.703,-1216.76,-1.31,1392.31,1.5,-1337.83,-1.44,122312.61,122.31
1430,Entry long,08/06/2025 18:30,Long,153,605.351,92618.703,-1216.76,-1.31,1392.31,1.5,-1337.83,-1.44,122312.61,122.31
1431,Exit long,10/06/2025 12:30,Long Exit,159.47,462.414,71836.0149,1905.15,2.65,2991.82,4.16,-1054.3,-1.47,124217.76,124.22
1431,Entry long,09/06/2025 12:00,Long,155.35,462.414,71836.0149,1905.15,2.65,2991.82,4.16,-1054.3,-1.47,124217.76,124.22
1432,Exit long,10/06/2025 16:00,Long Exit,157.17,384.702,61833.15246,-1369.54,-2.21,96.18,0.16,-1569.58,-2.54,122848.22,122.85
1432,Entry long,10/06/2025 14:30,Long,160.73,384.702,61833.15246,-1369.54,-2.21,96.18,0.16,-1569.58,-2.54,122848.22,122.85
1433,Exit long,11/06/2025 19:30,Long Exit,163.59,288.588,47314.0026,-103.89,-0.22,1272.67,2.69,-450.2,-0.95,122744.33,122.74
1433,Entry long,10/06/2025 20:00,Long,163.95,288.588,47314.0026,-103.89,-0.22,1272.67,2.69,-450.2,-0.95,122744.33,122.74
1434,Exit short,12/06/2025 16:00,Short Exit,159.94,310.875,49774.19625,52.85,0.11,870.45,1.75,-363.72,-0.73,122797.17,122.8
1434,Entry short,12/06/2025 00:00,Short,160.11,310.875,49774.19625,52.85,0.11,870.45,1.75,-363.72,-0.73,122797.17,122.8
1435,Exit short,13/06/2025 16:30,Short Exit,147.37,367.634,57725.89068,3547.67,6.15,6179.93,10.71,-1264.66,-2.19,126344.84,126.34
1435,Entry short,12/06/2025 17:00,Short,157.02,367.634,57725.89068,3547.67,6.15,6179.93,10.71,-1264.66,-2.19,126344.84,126.34
1436,Exit short,15/06/2025 03:30,Short Exit,145.97,564.043,81521.13479,-812.22,-1,1443.95,1.77,-817.86,-1,125532.62,125.53
1436,Entry short,14/06/2025 17:00,Short,144.53,564.043,81521.13479,-812.22,-1,1443.95,1.77,-817.86,-1,125532.62,125.53
1437,Exit long,17/06/2025 00:00,Stop Hit,153,581.633,85715.25521,3274.59,3.82,6648.07,7.76,-1832.14,-2.14,128807.21,128.81
1437,Entry long,15/06/2025 07:00,Long,147.37,581.633,85715.25521,3274.59,3.82,6648.07,7.76,-1832.14,-2.14,128807.21,128.81
1438,Exit short,18/06/2025 23:30,Short Exit,147.63,311.825,46935.899,901.17,1.92,2142.24,4.56,-1188.05,-2.53,129708.39,129.71
1438,Entry short,17/06/2025 01:30,Short,150.52,311.825,46935.899,901.17,1.92,2142.24,4.56,-1188.05,-2.53,129708.39,129.71
1439,Exit short,19/06/2025 23:30,Short Exit,146.7,483.359,69202.50803,-1706.26,-2.47,120.84,0.17,-1715.92,-2.48,128002.13,128
1439,Entry short,19/06/2025 16:00,Short,143.17,483.359,69202.50803,-1706.26,-2.47,120.84,0.17,-1715.92,-2.48,128002.13,128
1440,Exit long,20/06/2025 16:00,Stop Hit,144,520.666,76787.82168,-1811.92,-2.36,692.49,0.9,-1931.67,-2.52,126190.21,126.19
1440,Entry long,20/06/2025 09:00,Long,147.48,520.666,76787.82168,-1811.92,-2.36,692.49,0.9,-1931.67,-2.52,126190.21,126.19
1441,Exit short,21/06/2025 10:00,Short Exit,141.64,464.451,66351.46986,566.63,0.85,3330.11,5.02,-65.02,-0.1,126756.84,126.76
1441,Entry short,20/06/2025 17:00,Short,142.86,464.451,66351.46986,566.63,0.85,3330.11,5.02,-65.02,-0.1,126756.84,126.76
1442,Exit short,23/06/2025 05:30,Short Exit,133.52,374.057,50617.39324,673.3,1.33,3486.21,6.89,-860.33,-1.7,127430.15,127.43
1442,Entry short,21/06/2025 22:30,Short,135.32,374.057,50617.39324,673.3,1.33,3486.21,6.89,-860.33,-1.7,127430.15,127.43
1443,Exit long,23/06/2025 17:30,Long Exit,131.53,415.779,56350.52787,-1663.12,-2.95,819.08,1.45,-1708.85,-3.03,125767.03,125.77
1443,Entry long,23/06/2025 14:00,Long,135.53,415.779,56350.52787,-1663.12,-2.95,819.08,1.45,-1708.85,-3.03,125767.03,125.77
1444,Exit long,24/06/2025 21:00,Long Exit,143.61,281.4,38875.41,1536.44,3.95,2467.88,6.35,-98.49,-0.25,127303.48,127.3
1444,Entry long,23/06/2025 19:30,Long,138.15,281.4,38875.41,1536.44,3.95,2467.88,6.35,-98.49,-0.25,127303.48,127.3
1445,Exit long,25/06/2025 15:30,Long Exit,145.34,389.269,56915.02049,-338.66,-0.6,677.33,1.19,-568.33,-1,126964.81,126.96
1445,Entry long,25/06/2025 03:30,Long,146.21,389.269,56915.02049,-338.66,-0.6,677.33,1.19,-568.33,-1,126964.81,126.96
1446,Exit short,26/06/2025 04:00,Short Exit,146.23,393.96,56505.6828,-1103.09,-1.95,464.87,0.82,-1201.58,-2.13,125861.72,125.86
1446,Entry short,25/06/2025 18:00,Short,143.43,393.96,56505.6828,-1103.09,-1.95,464.87,0.82,-1201.58,-2.13,125861.72,125.86
1447,Exit long,26/06/2025 13:30,Long Exit,143.35,408.955,59854.6538,-1230.95,-2.06,110.42,0.18,-1398.63,-2.34,124630.77,124.63
1447,Entry long,26/06/2025 04:30,Long,146.36,408.955,59854.6538,-1230.95,-2.06,110.42,0.18,-1398.63,-2.34,124630.77,124.63
1448,Exit short,27/06/2025 15:00,Short Exit,142.76,468.965,66513.30595,-436.14,-0.66,2199.45,3.31,-998.9,-1.5,124194.63,124.19
1448,Entry short,26/06/2025 15:00,Short,141.83,468.965,66513.30595,-436.14,-0.66,2199.45,3.31,-998.9,-1.5,124194.63,124.19
1449,Exit long,27/06/2025 20:00,Long Exit,140.64,426.572,61311.19356,-1318.11,-2.15,55.45,0.09,-1539.92,-2.51,122876.52,122.88
1449,Entry long,27/06/2025 18:00,Long,143.73,426.572,61311.19356,-1318.11,-2.15,55.45,0.09,-1539.92,-2.51,122876.52,122.88
1450,Exit long,30/06/2025 08:00,Stop Hit,150.45,565.448,82125.66752,2945.98,3.59,5388.72,6.56,0,0,125822.51,125.82
1450,Entry long,28/06/2025 08:30,Long,145.24,565.448,82125.66752,2945.98,3.59,5388.72,6.56,0,0,125822.51,125.82
1451,Exit long,01/07/2025 05:30,Long Exit,153.03,408.78,63520.3242,-964.72,-1.52,1880.39,2.96,-1026.04,-1.62,124857.79,124.86
1451,Entry long,30/06/2025 16:30,Long,155.39,408.78,63520.3242,-964.72,-1.52,1880.39,2.96,-1026.04,-1.62,124857.79,124.86
1452,Exit short,02/07/2025 04:00,Short Exit,148.42,408.674,61341.9674,686.57,1.12,2145.54,3.5,-147.12,-0.24,125544.36,125.54
1452,Entry short,01/07/2025 08:30,Short,150.1,408.674,61341.9674,686.57,1.12,2145.54,3.5,-147.12,-0.24,125544.36,125.54
1453,Exit long,03/07/2025 16:30,Stop Hit,151.41,491.473,73745.52365,668.4,0.91,3096.28,4.2,-437.41,-0.59,126212.77,126.21
1453,Entry long,02/07/2025 15:30,Long,150.05,491.473,73745.52365,668.4,0.91,3096.28,4.2,-437.41,-0.59,126212.77,126.21
1454,Exit short,05/07/2025 14:30,Short Exit,148.47,449.597,67394.5903,642.92,0.95,2104.11,3.12,-606.96,-0.9,126855.69,126.86
1454,Entry short,04/07/2025 09:30,Short,149.9,449.597,67394.5903,642.92,0.95,2104.11,3.12,-606.96,-0.9,126855.69,126.86
1455,Exit long,07/07/2025 17:30,Long Exit,150.42,825.333,122991.1237,1155.47,0.94,4019.37,3.27,-453.93,-0.37,128011.15,128.01
1455,Entry long,06/07/2025 14:00,Long,149.02,825.333,122991.1237,1155.47,0.94,4019.37,3.27,-453.93,-0.37,128011.15,128.01
1456,Exit short,08/07/2025 09:30,Short Exit,149.98,478.637,71785.97726,0,0,1091.29,1.52,-521.71,-0.73,128011.15,128.01
1456,Entry short,07/07/2025 19:00,Short,149.98,478.637,71785.97726,0,0,1091.29,1.52,-521.71,-0.73,128011.15,128.01
1457,Exit long,10/07/2025 15:30,Long Exit,156.43,567.85,86966.2275,1862.55,2.14,3514.99,4.04,-465.64,-0.54,129873.7,129.87
1457,Entry long,09/07/2025 07:00,Long,153.15,567.85,86966.2275,1862.55,2.14,3514.99,4.04,-465.64,-0.54,129873.7,129.87
1458,Exit long,11/07/2025 17:00,Long Exit,162.34,466.356,74253.20232,1455.03,1.96,4187.88,5.64,-415.06,-0.56,131328.73,131.33
1458,Entry long,10/07/2025 18:30,Long,159.22,466.356,74253.20232,1455.03,1.96,4187.88,5.64,-415.06,-0.56,131328.73,131.33
1459,Exit short,13/07/2025 01:30,Short Exit,161.54,442.806,70755.97074,-774.91,-1.1,907.75,1.28,-867.9,-1.23,130553.82,130.55
1459,Entry short,12/07/2025 14:00,Short,159.79,442.806,70755.97074,-774.91,-1.1,907.75,1.28,-867.9,-1.23,130553.82,130.55
1460,Exit long,13/07/2025 18:00,Long Exit,160.93,553.537,90724.7143,-1644,-1.81,0,0,-1677.22,-1.85,128909.81,128.91
1460,Entry long,13/07/2025 15:30,Long,163.9,553.537,90724.7143,-1644,-1.81,0,0,-1677.22,-1.85,128909.81,128.91
1461,Exit long,14/07/2025 16:30,Long Exit,165.17,456.253,74916.7426,442.57,0.59,2030.33,2.71,-155.13,-0.21,129352.38,129.35
1461,Entry long,14/07/2025 03:30,Long,164.2,456.253,74916.7426,442.57,0.59,2030.33,2.71,-155.13,-0.21,129352.38,129.35
1462,Exit short,15/07/2025 15:00,Short Exit,161.24,372.535,59370.90295,-696.64,-1.17,447.04,0.75,-994.67,-1.68,128655.74,128.66
1462,Entry short,15/07/2025 03:30,Short,159.37,372.535,59370.90295,-696.64,-1.17,447.04,0.75,-994.67,-1.68,128655.74,128.66
1463,Exit short,15/07/2025 19:00,Short Exit,162.81,339.298,53534.43844,-1706.67,-3.19,159.47,0.3,-1720.24,-3.21,126949.07,126.95
1463,Entry short,15/07/2025 16:00,Short,157.78,339.298,53534.43844,-1706.67,-3.19,159.47,0.3,-1720.24,-3.21,126949.07,126.95
1464,Exit long,18/07/2025 16:00,Long Exit,178.5,345.603,56841.32541,4848.81,8.53,6981.18,12.28,-1022.98,-1.8,131797.88,131.8
1464,Entry long,16/07/2025 01:30,Long,164.47,345.603,56841.32541,4848.81,8.53,6981.18,12.28,-1022.98,-1.8,131797.88,131.8
1465,Exit long,20/07/2025 23:30,Long Exit,179.79,383.516,68718.39688,233.94,0.34,1718.15,2.5,-859.08,-1.25,132031.83,132.03
1465,Entry long,20/07/2025 02:30,Long,179.18,383.516,68718.39688,233.94,0.34,1718.15,2.5,-859.08,-1.25,132031.83,132.03
1466,Exit long,23/07/2025 09:30,Long Exit,199.53,281.83,51952.5422,4281,8.24,6188.99,11.91,-118.37,-0.23,136312.83,136.31
1466,Entry long,21/07/2025 04:00,Long,184.34,281.83,51952.5422,4281,8.24,6188.99,11.91,-118.37,-0.23,136312.83,136.31
1467,Exit short,24/07/2025 16:30,Short Exit,189.06,270.205,52463.0028,1378.05,2.63,4039.56,7.7,-197.25,-0.38,137690.88,137.69
1467,Entry short,23/07/2025 14:00,Short,194.16,270.205,52463.0028,1378.05,2.63,4039.56,7.7,-197.25,-0.38,137690.88,137.69
1468,Exit short,25/07/2025 20:00,Short Exit,182.33,234.697,41968.51754,-823.79,-1.96,748.68,1.78,-915.32,-2.18,136867.08,136.87
1468,Entry short,25/07/2025 04:00,Short,178.82,234.697,41968.51754,-823.79,-1.96,748.68,1.78,-915.32,-2.18,136867.08,136.87
1469,Exit long,26/07/2025 18:30,Long Exit,186.15,386.162,72100.30702,-216.25,-0.3,1185.52,1.64,-393.89,-0.55,136650.83,136.65
1469,Entry long,26/07/2025 07:00,Long,186.71,386.162,72100.30702,-216.25,-0.3,1185.52,1.64,-393.89,-0.55,136650.83,136.65
1470,Exit long,28/07/2025 15:30,Long Exit,187.45,419.123,78656.81341,-92.21,-0.12,3181.14,4.04,-720.89,-0.92,136558.62,136.56
1470,Entry long,27/07/2025 18:00,Long,187.67,419.123,78656.81341,-92.21,-0.12,3181.14,4.04,-720.89,-0.92,136558.62,136.56
1471,Exit short,29/07/2025 09:00,Short Exit,186.04,282.643,52181.55066,-401.35,-0.77,1116.44,2.14,-582.24,-1.12,136157.27,136.16
1471,Entry short,28/07/2025 19:30,Short,184.62,282.643,52181.55066,-401.35,-0.77,1116.44,2.14,-582.24,-1.12,136157.27,136.16
1472,Exit short,30/07/2025 08:30,Short Exit,182,307.858,56008.60594,-21.55,-0.04,1117.52,2,-193.95,-0.35,136135.72,136.14
1472,Entry short,29/07/2025 15:30,Short,181.93,307.858,56008.60594,-21.55,-0.04,1117.52,2,-193.95,-0.35,136135.72,136.14
1473,Exit short,31/07/2025 04:30,Short Exit,180.19,346.951,61760.74751,-756.35,-1.22,2678.46,4.34,-895.13,-1.45,135379.38,135.38
1473,Entry short,30/07/2025 12:00,Short,178.01,346.951,61760.74751,-756.35,-1.22,2678.46,4.34,-895.13,-1.45,135379.38,135.38
1474,Exit long,31/07/2025 14:00,Long Exit,179.34,448.665,81890.3358,-1426.75,-1.74,53.84,0.07,-1695.95,-2.07,133952.61,133.95
1474,Entry long,31/07/2025 11:00,Long,182.52,448.665,81890.3358,-1426.75,-1.74,53.84,0.07,-1695.95,-2.07,133952.61,133.95
1475,Exit short,03/08/2025 08:30,Short Exit,161.31,323.815,55767.4193,3532.82,6.33,5307.33,9.52,-12.95,-0.02,137485.44,137.49
1475,Entry short,01/08/2025 01:00,Short,172.22,323.815,55767.4193,3532.82,6.33,5307.33,9.52,-12.95,-0.02,137485.44,137.49
1476,Exit long,05/08/2025 09:30,Long Exit,166.92,467.242,75903.4629,2088.57,2.75,3513.66,4.63,-556.02,-0.73,139574,139.57
1476,Entry long,04/08/2025 00:30,Long,162.45,467.242,75903.4629,2088.57,2.75,3513.66,4.63,-556.02,-0.73,139574,139.57
1477,Exit long,05/08/2025 15:30,Long Exit,164.61,385.044,65719.30992,-2337.22,-3.56,404.3,0.62,-2610.6,-3.97,137236.8,137.24
1477,Entry long,05/08/2025 11:30,Long,170.68,385.044,65719.30992,-2337.22,-3.56,404.3,0.62,-2610.6,-3.97,137236.8,137.24
1478,Exit short,06/08/2025 15:30,Short Exit,164.82,321.703,52704.60249,-318.49,-0.6,868.6,1.65,-807.47,-1.53,136918.3,136.92
1478,Entry short,05/08/2025 18:00,Short,163.83,321.703,52704.60249,-318.49,-0.6,868.6,1.65,-807.47,-1.53,136918.3,136.92
1479,Exit long,07/08/2025 04:00,Long Exit,167.07,335.536,56336.4944,-278.49,-0.49,681.14,1.21,-379.16,-0.67,136639.81,136.64
1479,Entry long,06/08/2025 17:30,Long,167.9,335.536,56336.4944,-278.49,-0.49,681.14,1.21,-379.16,-0.67,136639.81,136.64
1480,Exit long,07/08/2025 18:00,Stop Hit,168.22,489.825,83348.622,-950.26,-1.14,1631.12,1.96,-1547.85,-1.86,135689.55,135.69
1480,Entry long,07/08/2025 08:30,Long,170.16,489.825,83348.622,-950.26,-1.14,1631.12,1.96,-1547.85,-1.86,135689.55,135.69
1481,Exit long,10/08/2025 09:00,Stop Hit,178.94,430.006,74623.24124,2322.03,3.11,5435.28,7.28,-270.9,-0.36,138011.58,138.01
1481,Entry long,07/08/2025 22:30,Long,173.54,430.006,74623.24124,2322.03,3.11,5435.28,7.28,-270.9,-0.36,138011.58,138.01
1482,Exit long,11/08/2025 12:30,Stop Hit,178.8,367.591,68408.6851,-2683.41,-3.92,257.31,0.38,-2683.41,-3.92,135328.17,135.33
1482,Entry long,11/08/2025 05:30,Long,186.1,367.591,68408.6851,-2683.41,-3.92,257.31,0.38,-2683.41,-3.92,135328.17,135.33
1483,Exit short,12/08/2025 14:00,Short Exit,177.97,350.807,62724.2916,291.17,0.46,1883.83,3,-1041.9,-1.66,135619.34,135.62
1483,Entry short,11/08/2025 14:00,Short,178.8,350.807,62724.2916,291.17,0.46,1883.83,3,-1041.9,-1.66,135619.34,135.62
1484,Exit long,13/08/2025 16:30,Long Exit,196.59,342.28,62192.276,5096.55,8.19,7961.43,12.8,-318.32,-0.51,140715.89,140.72
1484,Entry long,12/08/2025 17:00,Long,181.7,342.28,62192.276,5096.55,8.19,7961.43,12.8,-318.32,-0.51,140715.89,140.72
1485,Exit long,14/08/2025 14:00,Stop Hit,194.41,208.38,43153.4142,-2642.26,-6.12,577.21,1.34,-3561.21,-8.25,138073.62,138.07
1485,Entry long,14/08/2025 04:00,Long,207.09,208.38,43153.4142,-2642.26,-6.12,577.21,1.34,-3561.21,-8.25,138073.62,138.07
1486,Exit short,15/08/2025 05:00,Short Exit,195.14,166.118,32295.00038,-121.27,-0.38,1284.09,3.98,-754.18,-2.34,137952.36,137.95
1486,Entry short,14/08/2025 14:00,Short,194.41,166.118,32295.00038,-121.27,-0.38,1284.09,3.98,-754.18,-2.34,137952.36,137.95
1487,Exit short,16/08/2025 04:30,Short Exit,187.96,231.659,43137.22239,-405.4,-0.94,674.13,1.56,-498.07,-1.15,137546.95,137.55
1487,Entry short,15/08/2025 16:30,Short,186.21,231.659,43137.22239,-405.4,-0.94,674.13,1.56,-498.07,-1.15,137546.95,137.55
1488,Exit long,17/08/2025 20:00,Long Exit,192.11,445.078,84391.23958,1112.7,1.32,2795.09,3.31,-1005.88,-1.19,138659.66,138.66
1488,Entry long,17/08/2025 01:00,Long,189.61,445.078,84391.23958,1112.7,1.32,2795.09,3.31,-1005.88,-1.19,138659.66,138.66
1489,Exit short,18/08/2025 17:30,Short Exit,183.02,359.378,67034.77834,1261.42,1.88,2346.74,3.5,-82.66,-0.12,139921.06,139.92
1489,Entry short,18/08/2025 03:00,Short,186.53,359.378,67034.77834,1261.42,1.88,2346.74,3.5,-82.66,-0.12,139921.06,139.92
1490,Exit short,19/08/2025 15:00,Short Exit,182.07,309.043,55170.35636,-1097.1,-1.99,370.85,0.67,-1514.31,-2.74,138823.97,138.82
1490,Entry short,19/08/2025 05:00,Short,178.52,309.043,55170.35636,-1097.1,-1.99,370.85,0.67,-1514.31,-2.74,138823.97,138.82
1491,Exit short,20/08/2025 03:30,Short Exit,180.92,306.617,54320.26772,-1152.88,-2.12,450.73,0.83,-1155.95,-2.13,137671.1,137.67
1491,Entry short,19/08/2025 18:00,Short,177.16,306.617,54320.26772,-1152.88,-2.12,450.73,0.83,-1155.95,-2.13,137671.1,137.67
1492,Exit long,21/08/2025 10:30,Long Exit,184.74,287.951,53135.59803,60.47,0.11,1603.89,3.02,-558.62,-1.05,137731.56,137.73
1492,Entry long,20/08/2025 16:30,Long,184.53,287.951,53135.59803,60.47,0.11,1603.89,3.02,-558.62,-1.05,137731.56,137.73
1493,Exit short,22/08/2025 07:00,Short Exit,183.67,303.302,54849.13368,-858.34,-1.56,297.24,0.54,-928.1,-1.69,136873.22,136.87
1493,Entry short,21/08/2025 22:00,Short,180.84,303.302,54849.13368,-858.34,-1.56,297.24,0.54,-928.1,-1.69,136873.22,136.87
1494,Exit short,22/08/2025 15:30,Stop Hit,189.24,379.646,67683.28888,-4160.92,-6.15,383.44,0.57,-5694.69,-8.41,132712.3,132.71
1494,Entry short,22/08/2025 13:30,Short,178.28,379.646,67683.28888,-4160.92,-6.15,383.44,0.57,-5694.69,-8.41,132712.3,132.71
1495,Exit long,24/08/2025 12:30,Long Exit,204.09,235.412,44549.36688,3495.87,7.85,5355.62,12.02,-9.42,-0.02,136208.16,136.21
1495,Entry long,22/08/2025 15:30,Long,189.24,235.412,44549.36688,3495.87,7.85,5355.62,12.02,-9.42,-0.02,136208.16,136.21
1496,Exit short,25/08/2025 03:30,Stop Hit,211.74,226.458,46426.15458,-1524.06,-3.28,887.72,1.91,-1893.19,-4.08,134684.1,134.68
1496,Entry short,24/08/2025 21:00,Short,205.01,226.458,46426.15458,-1524.06,-3.28,887.72,1.91,-1893.19,-4.08,134684.1,134.68
1497,Exit long,25/08/2025 09:00,Long Exit,199.81,174.055,36854.4057,-2076.48,-5.63,323.74,0.88,-2271.42,-6.16,132607.62,132.61
1497,Entry long,25/08/2025 03:30,Long,211.74,174.055,36854.4057,-2076.48,-5.63,323.74,0.88,-2271.42,-6.16,132607.62,132.61
1498,Exit short,26/08/2025 09:30,Short Exit,188.81,177.647,35495.64707,1954.12,5.51,2572.33,7.25,-175.87,-0.5,134561.73,134.56
1498,Entry short,25/08/2025 09:00,Short,199.81,177.647,35495.64707,1954.12,5.51,2572.33,7.25,-175.87,-0.5,134561.73,134.56
1499,Exit long,28/08/2025 01:00,Long Exit,202.95,272.636,53510.26772,1821.21,3.4,4310.38,8.06,-678.86,-1.27,136382.95,136.38
1499,Entry long,26/08/2025 23:30,Long,196.27,272.636,53510.26772,1821.21,3.4,4310.38,8.06,-678.86,-1.27,136382.95,136.38
1500,Exit long,28/08/2025 18:00,Long Exit,207.43,209.701,44473.38808,-975.11,-2.19,1008.66,2.27,-1029.63,-2.32,135407.84,135.41
1500,Entry long,28/08/2025 06:00,Long,212.08,209.701,44473.38808,-975.11,-2.19,1008.66,2.27,-1029.63,-2.32,135407.84,135.41
1501,Exit long,29/08/2025 08:30,Long Exit,209,199.565,43385.431,-1676.35,-3.86,119.74,0.28,-1915.82,-4.42,133731.48,133.73
1501,Entry long,29/08/2025 01:30,Long,217.4,199.565,43385.431,-1676.35,-3.86,119.74,0.28,-1915.82,-4.42,133731.48,133.73
1502,Exit short,30/08/2025 05:00,Short Exit,205.61,178.783,37177.92485,418.35,1.13,1448.14,3.9,-1249.69,-3.36,134149.84,134.15
1502,Entry short,29/08/2025 09:30,Short,207.95,178.783,37177.92485,418.35,1.13,1448.14,3.9,-1249.69,-3.36,134149.84,134.15
1503,Exit short,31/08/2025 00:30,Short Exit,202.89,276.116,55391.63076,-629.54,-1.14,853.2,1.54,-751.04,-1.36,133520.3,133.52
